change_id,team,old_manager,new_manager,change_date,season,phase,game_number,date,opponent,is_home,manager,goals_for,goals_against,points,result
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,8,2018-01-01,Man United,true,Sam Allardyce,0,2,0,L
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,9,2018-01-13,Tottenham,false,Sam Allardyce,0,4,0,L
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,10,2018-01-20,West Brom,true,Sam Allardyce,1,1,1,D
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,11,2018-01-31,Leicester,true,Sam Allardyce,2,1,3,W
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,12,2018-02-03,Arsenal,false,Sam Allardyce,1,5,0,L
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,13,2018-02-10,Crystal Palace,true,Sam Allardyce,3,1,3,W
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,14,2018-02-24,Watford,false,Sam Allardyce,0,1,0,L
46,Everton,David Unsworth (Caretaker),Sam Allardyce,2017-12-02,17-18,after,15,2018-03-03,Burnley,false,Sam Allardyce,1,2,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-15,2018-01-20,West Brom,true,Sam Allardyce,1,1,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-14,2018-01-31,Leicester,true,Sam Allardyce,2,1,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-13,2018-02-03,Arsenal,false,Sam Allardyce,1,5,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-12,2018-02-10,Crystal Palace,true,Sam Allardyce,3,1,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-11,2018-02-24,Watford,false,Sam Allardyce,0,1,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-10,2018-03-03,Burnley,false,Sam Allardyce,1,2,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-9,2018-03-10,Brighton,true,Sam Allardyce,2,0,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-8,2018-03-17,Stoke,false,Sam Allardyce,2,1,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-7,2018-03-31,Man City,true,Sam Allardyce,1,3,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-6,2018-04-07,Liverpool,true,Sam Allardyce,0,0,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-5,2018-04-14,Swansea,false,Sam Allardyce,1,1,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-4,2018-04-23,Newcastle,true,Sam Allardyce,1,0,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-3,2018-04-28,Huddersfield,false,Sam Allardyce,2,0,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-2,2018-05-05,Southampton,true,Sam Allardyce,1,1,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,before,-1,2018-05-13,West Ham,false,Sam Allardyce,1,3,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,1,2018-08-11,Wolves,false,Marco Silva,2,2,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,2,2018-08-18,Southampton,true,Marco Silva,2,1,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,3,2018-08-25,Bournemouth,false,Marco Silva,2,2,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,4,2018-09-01,Huddersfield,true,Marco Silva,1,1,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,5,2018-09-16,West Ham,true,Marco Silva,1,3,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,6,2018-09-23,Arsenal,false,Marco Silva,0,2,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,7,2018-09-29,Fulham,true,Marco Silva,3,0,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,8,2018-10-06,Leicester,false,Marco Silva,2,1,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,9,2018-10-21,Crystal Palace,true,Marco Silva,2,0,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,10,2018-10-28,Man United,false,Marco Silva,1,2,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,11,2018-11-03,Brighton,true,Marco Silva,3,1,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,12,2018-11-11,Chelsea,false,Marco Silva,0,0,1,D
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,13,2018-11-24,Cardiff,true,Marco Silva,1,0,3,W
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,14,2018-12-02,Liverpool,false,Marco Silva,0,1,0,L
47,Everton,Sam Allardyce,Marco Silva,2018-08-11,18-19,after,15,2018-12-05,Newcastle,true,Marco Silva,1,1,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-15,2019-08-10,Crystal Palace,false,Marco Silva,0,0,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-14,2019-08-17,Watford,true,Marco Silva,1,0,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-13,2019-08-23,Aston Villa,false,Marco Silva,0,2,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-12,2019-09-01,Wolves,true,Marco Silva,3,2,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-11,2019-09-15,Bournemouth,false,Marco Silva,1,3,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-10,2019-09-21,Sheffield United,true,Marco Silva,0,2,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-9,2019-09-28,Man City,true,Marco Silva,1,3,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-8,2019-10-05,Burnley,false,Marco Silva,0,1,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-7,2019-10-19,West Ham,true,Marco Silva,2,0,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-6,2019-10-26,Brighton,false,Marco Silva,2,3,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-5,2019-11-03,Tottenham,true,Marco Silva,1,1,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-4,2019-11-09,Southampton,false,Marco Silva,2,1,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-3,2019-11-23,Norwich,true,Marco Silva,0,2,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-2,2019-12-01,Leicester,false,Marco Silva,1,2,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,before,-1,2019-12-04,Liverpool,false,Marco Silva,2,5,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,1,2019-12-07,Chelsea,true,Duncan Ferguson (Caretaker),3,1,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,2,2019-12-15,Man United,false,Duncan Ferguson (Caretaker),1,1,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,3,2019-12-21,Arsenal,true,Duncan Ferguson (Caretaker),0,0,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,4,2019-12-26,Burnley,true,Carlo Ancelotti,1,0,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,5,2019-12-28,Newcastle,false,Carlo Ancelotti,2,1,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,6,2020-01-01,Man City,false,Carlo Ancelotti,1,2,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,7,2020-01-11,Brighton,true,Carlo Ancelotti,1,0,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,8,2020-01-18,West Ham,false,Carlo Ancelotti,1,1,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,9,2020-01-21,Newcastle,true,Carlo Ancelotti,2,2,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,10,2020-02-01,Watford,false,Carlo Ancelotti,3,2,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,11,2020-02-08,Crystal Palace,true,Carlo Ancelotti,3,1,3,W
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,12,2020-02-23,Arsenal,false,Carlo Ancelotti,2,3,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,13,2020-03-01,Man United,true,Carlo Ancelotti,1,1,1,D
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,14,2020-03-08,Chelsea,false,Carlo Ancelotti,0,4,0,L
48,Everton,Marco Silva,Duncan Ferguson (Caretaker),2019-12-07,19-20,after,15,2020-06-21,Liverpool,true,Carlo Ancelotti,0,0,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-15,2019-09-01,Wolves,true,Marco Silva,3,2,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-14,2019-09-15,Bournemouth,false,Marco Silva,1,3,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-13,2019-09-21,Sheffield United,true,Marco Silva,0,2,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-12,2019-09-28,Man City,true,Marco Silva,1,3,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-11,2019-10-05,Burnley,false,Marco Silva,0,1,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-10,2019-10-19,West Ham,true,Marco Silva,2,0,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-9,2019-10-26,Brighton,false,Marco Silva,2,3,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-8,2019-11-03,Tottenham,true,Marco Silva,1,1,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-7,2019-11-09,Southampton,false,Marco Silva,2,1,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-6,2019-11-23,Norwich,true,Marco Silva,0,2,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-5,2019-12-01,Leicester,false,Marco Silva,1,2,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-4,2019-12-04,Liverpool,false,Marco Silva,2,5,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-3,2019-12-07,Chelsea,true,Duncan Ferguson (Caretaker),3,1,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-2,2019-12-15,Man United,false,Duncan Ferguson (Caretaker),1,1,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,before,-1,2019-12-21,Arsenal,true,Duncan Ferguson (Caretaker),0,0,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,1,2019-12-26,Burnley,true,Carlo Ancelotti,1,0,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,2,2019-12-28,Newcastle,false,Carlo Ancelotti,2,1,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,3,2020-01-01,Man City,false,Carlo Ancelotti,1,2,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,4,2020-01-11,Brighton,true,Carlo Ancelotti,1,0,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,5,2020-01-18,West Ham,false,Carlo Ancelotti,1,1,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,6,2020-01-21,Newcastle,true,Carlo Ancelotti,2,2,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,7,2020-02-01,Watford,false,Carlo Ancelotti,3,2,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,8,2020-02-08,Crystal Palace,true,Carlo Ancelotti,3,1,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,9,2020-02-23,Arsenal,false,Carlo Ancelotti,2,3,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,10,2020-03-01,Man United,true,Carlo Ancelotti,1,1,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,11,2020-03-08,Chelsea,false,Carlo Ancelotti,0,4,0,L
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,12,2020-06-21,Liverpool,true,Carlo Ancelotti,0,0,1,D
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,13,2020-06-24,Norwich,false,Carlo Ancelotti,1,0,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,14,2020-07-01,Leicester,true,Carlo Ancelotti,2,1,3,W
49,Everton,Duncan Ferguson (Caretaker),Carlo Ancelotti,2019-12-26,19-20,after,15,2020-07-06,Tottenham,false,Carlo Ancelotti,0,1,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-15,2021-02-20,Liverpool,false,Carlo Ancelotti,2,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-14,2021-03-01,Southampton,true,Carlo Ancelotti,1,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-13,2021-03-04,West Brom,false,Carlo Ancelotti,1,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-12,2021-03-08,Chelsea,false,Carlo Ancelotti,0,2,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-11,2021-03-13,Burnley,true,Carlo Ancelotti,1,2,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-10,2021-04-05,Crystal Palace,true,Carlo Ancelotti,1,1,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-9,2021-04-12,Brighton,false,Carlo Ancelotti,0,0,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-8,2021-04-16,Tottenham,true,Carlo Ancelotti,2,2,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-7,2021-04-23,Arsenal,false,Carlo Ancelotti,1,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-6,2021-05-01,Aston Villa,true,Carlo Ancelotti,1,2,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-5,2021-05-09,West Ham,false,Carlo Ancelotti,1,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-4,2021-05-13,Aston Villa,false,Carlo Ancelotti,0,0,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-3,2021-05-16,Sheffield United,true,Carlo Ancelotti,0,1,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-2,2021-05-19,Wolves,true,Carlo Ancelotti,1,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,before,-1,2021-05-23,Man City,false,Carlo Ancelotti,0,5,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,1,2021-08-14,Southampton,true,Rafael Benitez,3,1,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,2,2021-08-21,Leeds,false,Rafael Benitez,2,2,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,3,2021-08-28,Brighton,false,Rafael Benitez,2,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,4,2021-09-13,Burnley,true,Rafael Benitez,3,1,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,5,2021-09-18,Aston Villa,false,Rafael Benitez,0,3,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,6,2021-09-25,Norwich,true,Rafael Benitez,2,0,3,W
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,7,2021-10-02,Man United,false,Rafael Benitez,1,1,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,8,2021-10-17,West Ham,true,Rafael Benitez,0,1,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,9,2021-10-23,Watford,true,Rafael Benitez,2,5,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,10,2021-11-01,Wolves,false,Rafael Benitez,1,2,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,11,2021-11-07,Tottenham,true,Rafael Benitez,0,0,1,D
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,12,2021-11-21,Man City,false,Rafael Benitez,0,3,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,13,2021-11-28,Brentford,false,Rafael Benitez,0,1,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,14,2021-12-01,Liverpool,true,Rafael Benitez,1,4,0,L
50,Everton,Carlo Ancelotti,Rafael Benitez,2021-08-14,21-22,after,15,2021-12-06,Arsenal,true,Rafael Benitez,2,1,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-15,2021-09-18,Aston Villa,false,Rafael Benitez,0,3,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-14,2021-09-25,Norwich,true,Rafael Benitez,2,0,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-13,2021-10-02,Man United,false,Rafael Benitez,1,1,1,D
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-12,2021-10-17,West Ham,true,Rafael Benitez,0,1,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-11,2021-10-23,Watford,true,Rafael Benitez,2,5,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-10,2021-11-01,Wolves,false,Rafael Benitez,1,2,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-9,2021-11-07,Tottenham,true,Rafael Benitez,0,0,1,D
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-8,2021-11-21,Man City,false,Rafael Benitez,0,3,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-7,2021-11-28,Brentford,false,Rafael Benitez,0,1,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-6,2021-12-01,Liverpool,true,Rafael Benitez,1,4,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-5,2021-12-06,Arsenal,true,Rafael Benitez,2,1,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-4,2021-12-12,Crystal Palace,false,Rafael Benitez,1,3,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-3,2021-12-16,Chelsea,false,Rafael Benitez,1,1,1,D
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-2,2022-01-02,Brighton,true,Rafael Benitez,2,3,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,before,-1,2022-01-15,Norwich,false,Rafael Benitez,1,2,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,1,2022-01-22,Aston Villa,true,Duncan Ferguson (Caretaker),0,1,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,2,2022-02-08,Newcastle,false,Frank Lampard,1,3,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,3,2022-02-12,Leeds,true,Frank Lampard,3,0,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,4,2022-02-19,Southampton,false,Frank Lampard,0,2,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,5,2022-02-26,Man City,true,Frank Lampard,0,1,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,6,2022-03-07,Tottenham,false,Frank Lampard,0,5,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,7,2022-03-13,Wolves,true,Frank Lampard,0,1,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,8,2022-03-17,Newcastle,true,Frank Lampard,1,0,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,9,2022-04-03,West Ham,false,Frank Lampard,1,2,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,10,2022-04-06,Burnley,false,Frank Lampard,2,3,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,11,2022-04-09,Man United,true,Frank Lampard,1,0,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,12,2022-04-20,Leicester,true,Frank Lampard,1,1,1,D
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,13,2022-04-24,Liverpool,false,Frank Lampard,0,2,0,L
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,14,2022-05-01,Chelsea,true,Frank Lampard,1,0,3,W
51,Everton,Rafael Benitez,Duncan Ferguson (Caretaker),2022-01-22,21-22,after,15,2022-05-08,Leicester,false,Frank Lampard,2,1,3,W
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-15,2021-09-25,Norwich,true,Rafael Benitez,2,0,3,W
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-14,2021-10-02,Man United,false,Rafael Benitez,1,1,1,D
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-13,2021-10-17,West Ham,true,Rafael Benitez,0,1,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-12,2021-10-23,Watford,true,Rafael Benitez,2,5,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-11,2021-11-01,Wolves,false,Rafael Benitez,1,2,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-10,2021-11-07,Tottenham,true,Rafael Benitez,0,0,1,D
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-9,2021-11-21,Man City,false,Rafael Benitez,0,3,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-8,2021-11-28,Brentford,false,Rafael Benitez,0,1,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-7,2021-12-01,Liverpool,true,Rafael Benitez,1,4,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-6,2021-12-06,Arsenal,true,Rafael Benitez,2,1,3,W
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-5,2021-12-12,Crystal Palace,false,Rafael Benitez,1,3,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-4,2021-12-16,Chelsea,false,Rafael Benitez,1,1,1,D
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-3,2022-01-02,Brighton,true,Rafael Benitez,2,3,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-2,2022-01-15,Norwich,false,Rafael Benitez,1,2,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,before,-1,2022-01-22,Aston Villa,true,Duncan Ferguson (Caretaker),0,1,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,1,2022-02-08,Newcastle,false,Frank Lampard,1,3,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,2,2022-02-12,Leeds,true,Frank Lampard,3,0,3,W
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,3,2022-02-19,Southampton,false,Frank Lampard,0,2,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,4,2022-02-26,Man City,true,Frank Lampard,0,1,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,5,2022-03-07,Tottenham,false,Frank Lampard,0,5,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,6,2022-03-13,Wolves,true,Frank Lampard,0,1,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,7,2022-03-17,Newcastle,true,Frank Lampard,1,0,3,W
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,8,2022-04-03,West Ham,false,Frank Lampard,1,2,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,9,2022-04-06,Burnley,false,Frank Lampard,2,3,0,L
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,10,2022-04-09,Man United,true,Frank Lampard,1,0,3,W
52,Everton,Duncan Ferguson (Caretaker),Frank Lampard,2022-02-08,21-22,after,11,2022-04-20,Leicester,true,Frank Lampard,1,1,1,D
